created_at,favorite_count,full_text,case_folding,cleaning,normalisasi,sentiment
2026-05-04T11:49:24.000Z,0,"di dunia yg seramai ini, ternyata aku banyak sendirinya… 😞

ngupi sendiri, ke toko buku sendiri, ke rumah sakit sendiri, jelong2 sendiri 😞
tp yaudah, toh ntar mati jg sendiri 👌🏻 https://t.co/8bOcS3Q6re","di dunia yg seramai ini, ternyata aku banyak sendirinya… 😞

ngupi sendiri, ke toko buku sendiri, ke rumah sakit sendiri, jelong2 sendiri 😞
tp yaudah, toh ntar mati jg sendiri 👌🏻 https://t.co/8bocs3q6re",di dunia yg seramai ini ternyata aku banyak sendirinya ngupi sendiri ke toko buku sendiri ke rumah sakit sendiri jelong2 sendiri tp yaudah toh ntar mati jg sendiri,di dunia yang seramai ini ternyata aku banyak sendirinya ngupi sendiri ke toko buku sendiri ke rumah sakit sendiri jelong2 sendiri tapi yaudah toh entar mati juga sendiri,Negatif
2026-05-04T11:48:09.000Z,0,@RstmBcl Rumah Sakit rata-rata perilakunya tidak manusiawi...,@rstmbcl rumah sakit rata-rata perilakunya tidak manusiawi...,rumah sakit rata rata perilakunya tidak manusiawi,rumah sakit rata rata perilakunya tidak manusiawi,Negatif
2026-05-04T11:38:40.000Z,0,pantes menkeu katanya masuk rumah sakit 😹 siapa yang ga stress liat ini 😹,pantes menkeu katanya masuk rumah sakit 😹 siapa yang ga stress liat ini 😹,pantes menkeu katanya masuk rumah sakit siapa yang ga stress liat ini,pantas menkeu katanya masuk rumah sakit siapa yang tidak stres lihat ini,Negatif
2026-05-04T11:37:46.000Z,0,tapi sebenarnya kamar rumah sakit ini sering dipake di banyak drama😭😭,tapi sebenarnya kamar rumah sakit ini sering dipake di banyak drama😭😭,tapi sebenarnya kamar rumah sakit ini sering dipake di banyak drama,tapi sebenarnya kamar rumah sakit ini sering dipakai di banyak drama,Negatif
2026-05-04T11:35:00.000Z,0,"Kematian Kepala Desa Buncitan, Kecamatan Sedati, Kabupaten Sidoarjo berinisial M (55) dipastikan meninggal dunia akibat bun*h d*ri setelah polisi melakukan serangkaian penyelidikan dan autopsi.

""Dari hasil penyelidikan yang kami lakukan, peristiwa ini murni bun*h d*ri,"" kata https://t.co/erJDw0xHZH","kematian kepala desa buncitan, kecamatan sedati, kabupaten sidoarjo berinisial m (55) dipastikan meninggal dunia akibat bun*h d*ri setelah polisi melakukan serangkaian penyelidikan dan autopsi.

""dari hasil penyelidikan yang kami lakukan, peristiwa ini murni bun*h d*ri,"" kata https://t.co/erjdw0xhzh",kematian kepala desa buncitan kecamatan sedati kabupaten sidoarjo berinisial m 55 dipastikan meninggal dunia akibat bun h d ri setelah polisi melakukan serangkaian penyelidikan dan autopsi dari hasil penyelidikan yang kami lakukan peristiwa ini murni bun h d ri kata,kematian kepala desa buncitan kecamatan sedati kabupaten sidoarjo berinisial sama 55 dipastikan meninggal dunia akibat bun h di ri setelah polisi melakukan serangkaian penyelidikan dan autopsi dari hasil penyelidikan yang kami lakukan peristiwa ini murni bun h di ri kata,Negatif
2026-05-04T11:33:47.000Z,0,"@zzzzktls Ngk ppa kak,semoga cepat sehat yaa kak biar ngk bolak balik rumah sakit lagii🫶🫶","@zzzzktls ngk ppa kak,semoga cepat sehat yaa kak biar ngk bolak balik rumah sakit lagii🫶🫶",ngk ppa kak semoga cepat sehat yaa kak biar ngk bolak balik rumah sakit lagii,tidak papa kak semoga cepat sehat ya kak biar tidak bolak balik rumah sakit lagi,Positif
2026-05-04T11:33:41.000Z,0,@cranbweri Yang rumah sakit pertama no. Yang rumah sakit ke dua yes,@cranbweri yang rumah sakit pertama no. yang rumah sakit ke dua yes,yang rumah sakit pertama no yang rumah sakit ke dua yes,yang rumah sakit pertama no yang rumah sakit ke dua yes,Negatif
2026-05-04T11:29:45.000Z,0,"Seorang pria berusia 47 tahun asal Belanda mengalami kejadian langka dan serius saat berlibur di Afrika Selatan. Saat menggunakan toilet di sebuah cagar alam, tanpa disadari seekor ular kobra berhidung panjang ( Naja annulifera ) muncul dari dalam kloset dan menggigit alat https://t.co/sWXCeXYNv7","seorang pria berusia 47 tahun asal belanda mengalami kejadian langka dan serius saat berlibur di afrika selatan. saat menggunakan toilet di sebuah cagar alam, tanpa disadari seekor ular kobra berhidung panjang ( naja annulifera ) muncul dari dalam kloset dan menggigit alat https://t.co/swxcexynv7",seorang pria berusia 47 tahun asal belanda mengalami kejadian langka dan serius saat berlibur di afrika selatan saat menggunakan toilet di sebuah cagar alam tanpa disadari seekor ular kobra berhidung panjang naja annulifera muncul dari dalam kloset dan menggigit alat,seorang pria berusia 47 tahun asal belanda mengalami kejadian langka dan serius saat berlibur di afrika selatan saat menggunakan toilet di sebuah cagar alam tanpa disadari seekor ular kobra berhidung panjang naja annulifera muncul dari dalam kloset dan menggigit alat,Negatif
2026-05-04T11:28:28.000Z,0,"Rumah sakit pertama : tht : aku punya sinus 
Rumah sakit kedua : disuntik obat dan insfus(lagi) soalnya beneran se gak kuat itu. Katanya disuruh minum obat psikiater lagi","rumah sakit pertama : tht : aku punya sinus 
rumah sakit kedua : disuntik obat dan insfus(lagi) soalnya beneran se gak kuat itu. katanya disuruh minum obat psikiater lagi",rumah sakit pertama tht aku punya sinus rumah sakit kedua disuntik obat dan insfus lagi soalnya beneran se gak kuat itu katanya disuruh minum obat psikiater lagi,rumah sakit pertama tht aku punya sinus rumah sakit kedua disuntik obat dan insfus lagi soalnya benaran se tidak kuat itu katanya disuruh minum obat psikiater lagi,Negatif
2026-05-04T11:27:15.000Z,0,Hai.. dari aku yang barusan ke 2 rumah sakit sekaligus karena rumah sakitnya sebelahan...,hai.. dari aku yang barusan ke 2 rumah sakit sekaligus karena rumah sakitnya sebelahan...,hai dari aku yang barusan ke 2 rumah sakit sekaligus karena rumah sakitnya sebelahan,hai dari aku yang barusan ke 2 rumah sakit sekaligus karena rumah sakitnya sebelahan,Negatif
2026-05-04T11:25:52.000Z,81,"Seorang sopir truk bernama Heri Supriadi (54 tahun), warga Jakarta Utara, ditemukan meninggal di dalam kendaraannya di Kecamatan Payung Sekaki, Kota Pekanbaru, Riau, Minggu (3/5). Heri ditemukan di dalam truk merek Hino berwarna hijau dengan nomor polisi B 9080 UXQ. Saat https://t.co/wKUZypgfiC","seorang sopir truk bernama heri supriadi (54 tahun), warga jakarta utara, ditemukan meninggal di dalam kendaraannya di kecamatan payung sekaki, kota pekanbaru, riau, minggu (3/5). heri ditemukan di dalam truk merek hino berwarna hijau dengan nomor polisi b 9080 uxq. saat https://t.co/wkuzypgfic",seorang sopir truk bernama heri supriadi 54 tahun warga jakarta utara ditemukan meninggal di dalam kendaraannya di kecamatan payung sekaki kota pekanbaru riau minggu 3 5 heri ditemukan di dalam truk merek hino berwarna hijau dengan nomor polisi b 9080 uxq saat,seorang sopir truk bernama heri supriadi 54 tahun warga jakarta utara ditemukan meninggal di dalam kendaraannya di kecamatan payung sekaki kota pekanbaru riau minggu 3 5 heri ditemukan di dalam truk merek hino berwarna hijau dengan nomor polisi b 9080 uxq saat,Negatif
2026-05-04T11:24:53.000Z,0,"Halo Sobat HAMS 👋
Makanan rumah sakit bukan sekadar makan biasa, tapi bagian dari terapi penyembuhan. 🍽️
Disesuaikan dengan kondisi pasien, kebutuhan gizi, dan anjuran medis agar pemulihan lebih optimal. 💪
Yuk, patuhi anjuran makan selama dirawat ya! 🙌#RSUDHAMS #PemkabAsahan https://t.co/mj6yYqTO9L","halo sobat hams 👋
makanan rumah sakit bukan sekadar makan biasa, tapi bagian dari terapi penyembuhan. 🍽️
disesuaikan dengan kondisi pasien, kebutuhan gizi, dan anjuran medis agar pemulihan lebih optimal. 💪
yuk, patuhi anjuran makan selama dirawat ya! 🙌#rsudhams #pemkabasahan https://t.co/mj6yyqto9l",halo sobat hams makanan rumah sakit bukan sekadar makan biasa tapi bagian dari terapi penyembuhan disesuaikan dengan kondisi pasien kebutuhan gizi dan anjuran medis agar pemulihan lebih optimal yuk patuhi anjuran makan selama dirawat ya,halo sobat hams makanan rumah sakit bukan sekadar makan biasa tapi bagian dari terapi penyembuhan disesuaikan dengan kondisi pasien kebutuhan gizi dan anjuran medis agar pemulihan lebih optimal yuk patuhi anjuran makan selama dirawat ya,Negatif
2026-05-04T11:24:38.000Z,8,"Hari ini keluar rumah sakit, langsung packing karna besok mau balik padang wkwk","hari ini keluar rumah sakit, langsung packing karna besok mau balik padang wkwk",hari ini keluar rumah sakit langsung packing karna besok mau balik padang wkwk,hari ini keluar rumah sakit langsung packing karena besok mau balik padang wkwk,Negatif
2026-05-04T11:24:11.000Z,7,"huhuhu maaf bangettt pengennya gituu tapi karena ku sibuk bolak balik rumah sakit, jadiii gak bikin banyak draft😭😭🙏🙏","huhuhu maaf bangettt pengennya gituu tapi karena ku sibuk bolak balik rumah sakit, jadiii gak bikin banyak draft😭😭🙏🙏",huhuhu maaf bangettt pengennya gituu tapi karena ku sibuk bolak balik rumah sakit jadiii gak bikin banyak draft,huhuhu maaf banget pengennya begitu tapi karena ku sibuk bolak balik rumah sakit jadiii tidak bikin banyak draft,Negatif
2026-05-04T11:21:54.000Z,0,@Eternaljuhoon INFOKAN RUMAH SAKIT KORBAN BLUE LIPS 😭,@eternaljuhoon infokan rumah sakit korban blue lips 😭,infokan rumah sakit korban blue lips,infokan rumah sakit korban blue lips,Negatif
2026-05-04T11:21:31.000Z,0,BUTUH RUMAH SAKIT KORBAN JAMES RAMBUT CEPAK,butuh rumah sakit korban james rambut cepak,butuh rumah sakit korban james rambut cepak,butuh rumah sakit korban james rambut cepak,Negatif
2026-05-04T11:20:00.000Z,1,"Manchester United raih kemenangan dramatis atas Liverpool

Namun di balik laga, kabar datang dari legenda klub Sir Alex Ferguson yang sempat dilarikan ke rumah sakit sebelum pertandingan.

Kabar terbaru menyebut kondisinya baik dan tidak ada masalah serius 

#MGTRADIO #MGTSports https://t.co/Fmvyagagkv","manchester united raih kemenangan dramatis atas liverpool

namun di balik laga, kabar datang dari legenda klub sir alex ferguson yang sempat dilarikan ke rumah sakit sebelum pertandingan.

kabar terbaru menyebut kondisinya baik dan tidak ada masalah serius 

#mgtradio #mgtsports https://t.co/fmvyagagkv",manchester united raih kemenangan dramatis atas liverpool namun di balik laga kabar datang dari legenda klub sir alex ferguson yang sempat dilarikan ke rumah sakit sebelum pertandingan kabar terbaru menyebut kondisinya baik dan tidak ada masalah serius,manchester united raih kemenangan dramatis atas liverpool namun di balik laga kabar datang dari legenda klub sir alex ferguson yang sempat dilarikan ke rumah sakit sebelum pertandingan kabar terbaru menyebut kondisinya baik dan tidak ada masalah serius,Negatif
2026-05-04T11:15:30.000Z,0,"Menteri Keuangan Purbaya Yudhi Sadewa akhirnya angkat bicara terkait rumor kesehatan yang beredar luas. Sempat dikabarkan dilarikan ke rumah sakit karena kondisi kritis, Menkeu menegaskan bahwa kedatangannya ke RS hanyalah untuk pemeriksaan rutin biasa.

""Iya masuk rumah sakit, https://t.co/doX8rpM5gt","menteri keuangan purbaya yudhi sadewa akhirnya angkat bicara terkait rumor kesehatan yang beredar luas. sempat dikabarkan dilarikan ke rumah sakit karena kondisi kritis, menkeu menegaskan bahwa kedatangannya ke rs hanyalah untuk pemeriksaan rutin biasa.

""iya masuk rumah sakit, https://t.co/dox8rpm5gt",menteri keuangan purbaya yudhi sadewa akhirnya angkat bicara terkait rumor kesehatan yang beredar luas sempat dikabarkan dilarikan ke rumah sakit karena kondisi kritis menkeu menegaskan bahwa kedatangannya ke rs hanyalah untuk pemeriksaan rutin biasa iya masuk rumah sakit,menteri keuangan purbaya yudhi sadewa akhirnya angkat bicara terkait rumor kesehatan yang beredar luas sempat dikabarkan dilarikan ke rumah sakit karena kondisi kritis menkeu menegaskan bahwa kedatangannya ke rs hanyalah untuk pemeriksaan rutin biasa iya masuk rumah sakit,Negatif
2026-05-04T11:13:54.000Z,0,"Sepanjang hari berlalu-lalang dinas di rumah sakit, sering banget nemuin pasien yang batuk flu. Temenku juga banyak yang batuk flu, kayaknya perkara pergantian cuaca yang panas dan hujan dalam satu waktu. Stay safe teman-teman. 🥹✨","sepanjang hari berlalu-lalang dinas di rumah sakit, sering banget nemuin pasien yang batuk flu. temenku juga banyak yang batuk flu, kayaknya perkara pergantian cuaca yang panas dan hujan dalam satu waktu. stay safe teman-teman. 🥹✨",sepanjang hari berlalu lalang dinas di rumah sakit sering banget nemuin pasien yang batuk flu temenku juga banyak yang batuk flu kayaknya perkara pergantian cuaca yang panas dan hujan dalam satu waktu stay safe teman teman,sepanjang hari berlalu lalang dinas di rumah sakit sering banget menemukan pasien yang batuk flu temenku juga banyak yang batuk flu kayaknya perkara pergantian cuaca yang panas dan hujan dalam satu waktu stay safe teman teman,Negatif
2026-05-04T11:13:24.000Z,0,"@IndrraManik Takut aja tau nya sakit nya berat, males saya klo ke rumah sakit tuh","@indrramanik takut aja tau nya sakit nya berat, males saya klo ke rumah sakit tuh",takut aja tau nya sakit nya berat males saya klo ke rumah sakit tuh,takut saja tau ya sakit ya berat malas saya kalau ke rumah sakit tuh,Negatif
2026-05-04T11:12:10.000Z,0,"@theholywifi @VornoxBlayze Bahasa melayu gada kata handuk, sepatu, apotek, rumah sakit, dll. Gblk kau malaynjing asw!!!","@theholywifi @vornoxblayze bahasa melayu gada kata handuk, sepatu, apotek, rumah sakit, dll. gblk kau malaynjing asw!!!",bahasa melayu gada kata handuk sepatu apotek rumah sakit dll gblk kau malaynjing asw,bahasa melayu tidak ada kata handuk sepatu apotek rumah sakit dll gblk kau malaynjing asw,Negatif
2026-05-04T11:11:18.000Z,0,@crimsonbnuuy ingin berterimakasih kepada dinosaurus yg telah punah 65 juta tahun yang lalu dan telah berubah menjadi minyak bumi yg kemudian ditambang serta disuling menjadi bensin sehingga dapat mengantarkan seorang ibu untuk ke rumah sakit dan melahirkan pacarku di dunia ini,@crimsonbnuuy ingin berterimakasih kepada dinosaurus yg telah punah 65 juta tahun yang lalu dan telah berubah menjadi minyak bumi yg kemudian ditambang serta disuling menjadi bensin sehingga dapat mengantarkan seorang ibu untuk ke rumah sakit dan melahirkan pacarku di dunia ini,ingin berterimakasih kepada dinosaurus yg telah punah 65 juta tahun yang lalu dan telah berubah menjadi minyak bumi yg kemudian ditambang serta disuling menjadi bensin sehingga dapat mengantarkan seorang ibu untuk ke rumah sakit dan melahirkan pacarku di dunia ini,ingin berterimakasih kepada dinosaurus yang telah punah 65 juta tahun yang lalu dan telah berubah menjadi minyak bumi yang kemudian ditambang serta disuling menjadi bensin sehingga dapat mengantarkan seorang ibu untuk ke rumah sakit dan melahirkan pacarku di dunia ini,Netral
2026-05-04T11:09:10.000Z,0,"@yappingfess memang boleh nder tp harus ada alasan yg jelas bgt knp memang mau aborsi, contoh kaya (maaf) korban pemerkosaan, anak yang dikandung memiliki penyakit genetik berat, kehamilan dpt mengancam nyawa ibu, tp kalo aborsi hrs di awal awal kehamilan &amp; wajib di rumah sakit","@yappingfess memang boleh nder tp harus ada alasan yg jelas bgt knp memang mau aborsi, contoh kaya (maaf) korban pemerkosaan, anak yang dikandung memiliki penyakit genetik berat, kehamilan dpt mengancam nyawa ibu, tp kalo aborsi hrs di awal awal kehamilan &amp; wajib di rumah sakit",memang boleh nder tp harus ada alasan yg jelas bgt knp memang mau aborsi contoh kaya maaf korban pemerkosaan anak yang dikandung memiliki penyakit genetik berat kehamilan dpt mengancam nyawa ibu tp kalo aborsi hrs di awal awal kehamilan amp wajib di rumah sakit,memang boleh nder tapi harus ada alasan yang jelas banget kenapa memang mau aborsi contoh kayak maaf korban pemerkosaan anak yang dikandung memiliki penyakit genetik berat kehamilan dapat mengancam nyawa ibu tapi kalau aborsi harus di awal awal kehamilan amp wajib di rumah sakit,Negatif
2026-05-04T11:03:06.000Z,0,"Masa aktif😭
Jangan tunggu masa tenggang baru ke rumah sakit ya, karena masa tenggang tidak bisa di aktifkan kembali karena providernya udah beda dimensi kakak🙏☺️","masa aktif😭
jangan tunggu masa tenggang baru ke rumah sakit ya, karena masa tenggang tidak bisa di aktifkan kembali karena providernya udah beda dimensi kakak🙏☺️",masa aktif jangan tunggu masa tenggang baru ke rumah sakit ya karena masa tenggang tidak bisa di aktifkan kembali karena providernya udah beda dimensi kakak,masa aktif jangan tunggu masa tenggang baru ke rumah sakit ya karena masa tenggang tidak bisa di aktifkan kembali karena providernya sudah beda dimensi kakak,Negatif
2026-05-04T11:01:19.000Z,0,"Dikabarkan Ambruk, Menkeu Purbaya: Saya Masuk Rumah Sakit https://t.co/YIt5wlrtVr","dikabarkan ambruk, menkeu purbaya: saya masuk rumah sakit https://t.co/yit5wlrtvr",dikabarkan ambruk menkeu purbaya saya masuk rumah sakit,dikabarkan ambruk menkeu purbaya saya masuk rumah sakit,Negatif
2026-05-04T11:00:34.000Z,0,"Menteri Keuangan Purbaya Yudhi Sadewa menepis kabar yang menyebut dirinya mengalami sakit serius hingga harus menjalani perawatan intensif di rumah sakit.

Baca Selengkapnya: https://t.co/A1S40AxNzG https://t.co/P7lIJlA5HX","menteri keuangan purbaya yudhi sadewa menepis kabar yang menyebut dirinya mengalami sakit serius hingga harus menjalani perawatan intensif di rumah sakit.

baca selengkapnya: https://t.co/a1s40axnzg https://t.co/p7lijla5hx",menteri keuangan purbaya yudhi sadewa menepis kabar yang menyebut dirinya mengalami sakit serius hingga harus menjalani perawatan intensif di rumah sakit baca selengkapnya,menteri keuangan purbaya yudhi sadewa menepis kabar yang menyebut dirinya mengalami sakit serius hingga harus menjalani perawatan intensif di rumah sakit baca selengkapnya,Negatif
2026-05-04T10:57:32.000Z,0,"Kasian jawara diporotin sama pihak parkiran rumah sakit, tolong diusut @PolresBekasi @DivHumas_Polri @ahriesonta","kasian jawara diporotin sama pihak parkiran rumah sakit, tolong diusut @polresbekasi @divhumas_polri @ahriesonta",kasian jawara diporotin sama pihak parkiran rumah sakit tolong diusut,kasihan jawara diporotin sama pihak parkiran rumah sakit tolong diusut,Negatif
